Customer ID,Customer_Segment,Order_Count,Customer_Type
14713.0,VIP / Champions,11,Repeat Customer
14714.0,Potential Loyalists,3,Repeat Customer
14715.0,Potential Loyalists,4,Repeat Customer
14716.0,Lost / Hibernating,1,One-Time Customer
14717.0,Lost / Hibernating,1,One-Time Customer
14718.0,At Risk,1,One-Time Customer
14721.0,Potential Loyalists,1,One-Time Customer
14722.0,Potential Loyalists,2,Repeat Customer
14723.0,VIP / Champions,7,Repeat Customer
14724.0,Lost / Hibernating,1,One-Time Customer
14725.0,Loyal Customers,3,Repeat Customer
14726.0,Lost / Hibernating,1,One-Time Customer
14727.0,At Risk,2,Repeat Customer
14728.0,At Risk,1,One-Time Customer
14729.0,Loyal Customers,3,Repeat Customer
14732.0,VIP / Champions,11,Repeat Customer
14733.0,VIP / Champions,4,Repeat Customer
14734.0,Loyal Customers,4,Repeat Customer
14735.0,VIP / Champions,24,Repeat Customer
14736.0,Potential Loyalists,2,Repeat Customer
14737.0,Loyal Customers,1,One-Time Customer
14738.0,Potential Loyalists,2,Repeat Customer
14739.0,VIP / Champions,19,Repeat Customer
14740.0,VIP / Champions,8,Repeat Customer
14741.0,Loyal Customers,2,Repeat Customer
14742.0,Potential Loyalists,1,One-Time Customer
14743.0,Lost / Hibernating,1,One-Time Customer
14744.0,VIP / Champions,8,Repeat Customer
14745.0,Loyal Customers,7,Repeat Customer
14746.0,Loyal Customers,4,Repeat Customer
14748.0,VIP / Champions,7,Repeat Customer
14749.0,At Risk,1,One-Time Customer
14750.0,Lost / Hibernating,1,One-Time Customer
14751.0,At Risk,2,Repeat Customer
14753.0,At Risk,1,One-Time Customer
14754.0,Loyal Customers,4,Repeat Customer
14755.0,VIP / Champions,14,Repeat Customer
14756.0,Loyal Customers,2,Repeat Customer
14758.0,Loyal Customers,3,Repeat Customer
14761.0,Lost / Hibernating,1,One-Time Customer
14762.0,Lost / Hibernating,1,One-Time Customer
14766.0,VIP / Champions,6,Repeat Customer
14767.0,At Risk,1,One-Time Customer
14769.0,VIP / Champions,9,Repeat Customer
14770.0,Loyal Customers,6,Repeat Customer
14771.0,Potential Loyalists,2,Repeat Customer
14773.0,Lost / Hibernating,1,One-Time Customer
14774.0,Lost / Hibernating,1,One-Time Customer
14775.0,Potential Loyalists,1,One-Time Customer
14776.0,Loyal Customers,4,Repeat Customer
14777.0,At Risk,1,One-Time Customer
14783.0,Lost / Hibernating,1,One-Time Customer
14784.0,At Risk,1,One-Time Customer
14786.0,Lost / Hibernating,1,One-Time Customer
14787.0,Lost / Hibernating,1,One-Time Customer
14788.0,Lost / Hibernating,1,One-Time Customer
14790.0,VIP / Champions,6,Repeat Customer
14791.0,Lost / Hibernating,1,One-Time Customer
14793.0,At Risk,1,One-Time Customer
14794.0,Potential Loyalists,3,Repeat Customer
14796.0,VIP / Champions,11,Repeat Customer
14797.0,At Risk,1,One-Time Customer
14798.0,Loyal Customers,5,Repeat Customer
14799.0,Lost / Hibernating,1,One-Time Customer
14800.0,VIP / Champions,6,Repeat Customer
14802.0,Potential Loyalists,2,Repeat Customer
14805.0,Potential Loyalists,3,Repeat Customer
14806.0,Lost / Hibernating,1,One-Time Customer
14807.0,Loyal Customers,2,Repeat Customer
14809.0,Potential Loyalists,2,Repeat Customer
14810.0,Loyal Customers,3,Repeat Customer
14811.0,At Risk,1,One-Time Customer
14812.0,Lost / Hibernating,1,One-Time Customer
14813.0,Loyal Customers,4,Repeat Customer
14814.0,Lost / Hibernating,1,One-Time Customer
14817.0,VIP / Champions,5,Repeat Customer
14818.0,Potential Loyalists,3,Repeat Customer
14819.0,At Risk,2,Repeat Customer
14820.0,Loyal Customers,5,Repeat Customer
14821.0,VIP / Champions,7,Repeat Customer
14822.0,Lost / Hibernating,1,One-Time Customer
14824.0,VIP / Champions,6,Repeat Customer
14825.0,VIP / Champions,13,Repeat Customer
14826.0,At Risk,2,Repeat Customer
14827.0,Lost / Hibernating,1,One-Time Customer
14828.0,VIP / Champions,10,Repeat Customer
14829.0,VIP / Champions,4,Repeat Customer
14831.0,Potential Loyalists,3,Repeat Customer
14832.0,Lost / Hibernating,1,One-Time Customer
14833.0,Lost / Hibernating,1,One-Time Customer
14834.0,At Risk,1,One-Time Customer
14835.0,Potential Loyalists,2,Repeat Customer
14837.0,Loyal Customers,5,Repeat Customer
14838.0,Potential Loyalists,2,Repeat Customer
14839.0,Potential Loyalists,3,Repeat Customer
14840.0,At Risk,1,One-Time Customer
14841.0,VIP / Champions,8,Repeat Customer
14843.0,Lost / Hibernating,1,One-Time Customer
14844.0,VIP / Champions,6,Repeat Customer
14845.0,Lost / Hibernating,1,One-Time Customer
14846.0,At Risk,1,One-Time Customer
14847.0,Loyal Customers,2,Repeat Customer
14848.0,At Risk,1,One-Time Customer
14849.0,VIP / Champions,21,Repeat Customer
14850.0,Loyal Customers,6,Repeat Customer
14851.0,Lost / Hibernating,1,One-Time Customer
14852.0,VIP / Champions,12,Repeat Customer
14853.0,Potential Loyalists,3,Repeat Customer
14854.0,Loyal Customers,4,Repeat Customer
14855.0,Loyal Customers,5,Repeat Customer
14857.0,Loyal Customers,5,Repeat Customer
14858.0,Lost / Hibernating,1,One-Time Customer
14859.0,Lost / Hibernating,1,One-Time Customer
14861.0,VIP / Champions,9,Repeat Customer
14865.0,Potential Loyalists,3,Repeat Customer
14866.0,VIP / Champions,8,Repeat Customer
14867.0,VIP / Champions,13,Repeat Customer
14868.0,Loyal Customers,4,Repeat Customer
14869.0,Loyal Customers,4,Repeat Customer
14870.0,Loyal Customers,5,Repeat Customer
14871.0,Potential Loyalists,5,Repeat Customer
14872.0,Potential Loyalists,3,Repeat Customer
14873.0,Lost / Hibernating,1,One-Time Customer
14874.0,Lost / Hibernating,1,One-Time Customer
14875.0,Potential Loyalists,1,One-Time Customer
14876.0,Potential Loyalists,2,Repeat Customer
14877.0,Potential Loyalists,2,Repeat Customer
14878.0,VIP / Champions,16,Repeat Customer
14879.0,Lost / Hibernating,1,One-Time Customer
14882.0,VIP / Champions,12,Repeat Customer
14884.0,Lost / Hibernating,1,One-Time Customer
14885.0,Potential Loyalists,2,Repeat Customer
14890.0,Potential Loyalists,2,Repeat Customer
14891.0,Potential Loyalists,2,Repeat Customer
14892.0,Lost / Hibernating,1,One-Time Customer
14893.0,At Risk,1,One-Time Customer
14894.0,Potential Loyalists,2,Repeat Customer
14895.0,VIP / Champions,18,Repeat Customer
14896.0,VIP / Champions,7,Repeat Customer
14897.0,Loyal Customers,4,Repeat Customer
14898.0,VIP / Champions,9,Repeat Customer
14899.0,Potential Loyalists,1,One-Time Customer
14900.0,Lost / Hibernating,1,One-Time Customer
14901.0,Loyal Customers,5,Repeat Customer
14902.0,Loyal Customers,2,Repeat Customer
14904.0,Potential Loyalists,2,Repeat Customer
14905.0,VIP / Champions,6,Repeat Customer
14906.0,Lost / Hibernating,1,One-Time Customer
14907.0,VIP / Champions,10,Repeat Customer
14908.0,Lost / Hibernating,1,One-Time Customer
14909.0,Potential Loyalists,3,Repeat Customer
14911.0,VIP / Champions,205,Repeat Customer
14912.0,Loyal Customers,4,Repeat Customer
14913.0,VIP / Champions,4,Repeat Customer
14915.0,VIP / Champions,9,Repeat Customer
14916.0,Loyal Customers,4,Repeat Customer
14917.0,Potential Loyalists,2,Repeat Customer
14918.0,VIP / Champions,7,Repeat Customer
14919.0,At Risk,1,One-Time Customer
14920.0,At Risk,1,One-Time Customer
14922.0,Loyal Customers,2,Repeat Customer
14924.0,Potential Loyalists,2,Repeat Customer
14926.0,Potential Loyalists,2,Repeat Customer
14927.0,Potential Loyalists,1,One-Time Customer
14928.0,Lost / Hibernating,1,One-Time Customer
14929.0,Potential Loyalists,1,One-Time Customer
14930.0,Loyal Customers,3,Repeat Customer
14932.0,Loyal Customers,2,Repeat Customer
14933.0,Loyal Customers,4,Repeat Customer
14934.0,Loyal Customers,3,Repeat Customer
14935.0,At Risk,1,One-Time Customer
14936.0,VIP / Champions,4,Repeat Customer
14938.0,Potential Loyalists,2,Repeat Customer
14940.0,Potential Loyalists,2,Repeat Customer
14941.0,Lost / Hibernating,1,One-Time Customer
14942.0,Loyal Customers,4,Repeat Customer
14943.0,Lost / Hibernating,1,One-Time Customer
14944.0,VIP / Champions,7,Repeat Customer
14945.0,At Risk,1,One-Time Customer
14947.0,Loyal Customers,4,Repeat Customer
14949.0,Potential Loyalists,4,Repeat Customer
14952.0,VIP / Champions,21,Repeat Customer
14953.0,Potential Loyalists,3,Repeat Customer
14954.0,Lost / Hibernating,1,One-Time Customer
14955.0,Lost / Hibernating,1,One-Time Customer
14956.0,Potential Loyalists,1,One-Time Customer
14957.0,Lost / Hibernating,1,One-Time Customer
14958.0,At Risk,3,Repeat Customer
14961.0,VIP / Champions,13,Repeat Customer
14962.0,At Risk,3,Repeat Customer
14963.0,VIP / Champions,7,Repeat Customer
14966.0,Loyal Customers,5,Repeat Customer
14967.0,Loyal Customers,5,Repeat Customer
14968.0,At Risk,1,One-Time Customer
14969.0,At Risk,1,One-Time Customer
14970.0,VIP / Champions,8,Repeat Customer
14972.0,At Risk,1,One-Time Customer
14975.0,At Risk,1,One-Time Customer
14977.0,Lost / Hibernating,1,One-Time Customer
14978.0,Loyal Customers,5,Repeat Customer
14979.0,Lost / Hibernating,1,One-Time Customer
14980.0,Lost / Hibernating,1,One-Time Customer
14981.0,At Risk,1,One-Time Customer
14982.0,Lost / Hibernating,1,One-Time Customer
14983.0,Lost / Hibernating,1,One-Time Customer
14984.0,Loyal Customers,4,Repeat Customer
14986.0,Loyal Customers,2,Repeat Customer
14987.0,VIP / Champions,7,Repeat Customer
14988.0,VIP / Champions,6,Repeat Customer
14989.0,Lost / Hibernating,1,One-Time Customer
14990.0,At Risk,2,Repeat Customer
14991.0,At Risk,1,One-Time Customer
14992.0,Lost / Hibernating,1,One-Time Customer
14993.0,Lost / Hibernating,1,One-Time Customer
14994.0,Loyal Customers,5,Repeat Customer
14996.0,Potential Loyalists,2,Repeat Customer
14997.0,Lost / Hibernating,1,One-Time Customer
14998.0,Potential Loyalists,2,Repeat Customer
14999.0,Lost / Hibernating,1,One-Time Customer
15001.0,Potential Loyalists,2,Repeat Customer
15002.0,VIP / Champions,6,Repeat Customer
15003.0,Loyal Customers,6,Repeat Customer
15005.0,VIP / Champions,29,Repeat Customer
15006.0,At Risk,1,One-Time Customer
15008.0,Potential Loyalists,2,Repeat Customer
15011.0,Potential Loyalists,2,Repeat Customer
15012.0,Loyal Customers,2,Repeat Customer
15013.0,Loyal Customers,10,Repeat Customer
15015.0,Loyal Customers,13,Repeat Customer
15016.0,Loyal Customers,4,Repeat Customer
15018.0,Potential Loyalists,1,One-Time Customer
15020.0,Potential Loyalists,1,One-Time Customer
15021.0,Loyal Customers,4,Repeat Customer
15022.0,Lost / Hibernating,1,One-Time Customer
15023.0,VIP / Champions,10,Repeat Customer
15024.0,VIP / Champions,8,Repeat Customer
15025.0,At Risk,1,One-Time Customer
15026.0,Loyal Customers,2,Repeat Customer
15027.0,VIP / Champions,6,Repeat Customer
15028.0,Loyal Customers,3,Repeat Customer
15029.0,Lost / Hibernating,1,One-Time Customer
15030.0,VIP / Champions,6,Repeat Customer
15031.0,VIP / Champions,10,Repeat Customer
15032.0,VIP / Champions,7,Repeat Customer
15034.0,VIP / Champions,6,Repeat Customer
15037.0,Loyal Customers,2,Repeat Customer
15038.0,Loyal Customers,4,Repeat Customer
15039.0,VIP / Champions,47,Repeat Customer
15040.0,Lost / Hibernating,1,One-Time Customer
15041.0,Lost / Hibernating,1,One-Time Customer
15042.0,Lost / Hibernating,1,One-Time Customer
15043.0,Loyal Customers,5,Repeat Customer
15044.0,VIP / Champions,18,Repeat Customer
15046.0,VIP / Champions,10,Repeat Customer
15048.0,Potential Loyalists,1,One-Time Customer
15050.0,Loyal Customers,2,Repeat Customer
15051.0,VIP / Champions,6,Repeat Customer
15055.0,Potential Loyalists,3,Repeat Customer
15056.0,Lost / Hibernating,1,One-Time Customer
15057.0,Potential Loyalists,3,Repeat Customer
15058.0,VIP / Champions,5,Repeat Customer
15059.0,VIP / Champions,10,Repeat Customer
15061.0,VIP / Champions,86,Repeat Customer
15062.0,Loyal Customers,4,Repeat Customer
15064.0,Loyal Customers,4,Repeat Customer
15065.0,At Risk,1,One-Time Customer
15067.0,Loyal Customers,2,Repeat Customer
15068.0,Potential Loyalists,2,Repeat Customer
15070.0,Loyal Customers,3,Repeat Customer
15071.0,Potential Loyalists,2,Repeat Customer
15072.0,Lost / Hibernating,1,One-Time Customer
15073.0,Loyal Customers,5,Repeat Customer
15074.0,Potential Loyalists,2,Repeat Customer
15076.0,Potential Loyalists,2,Repeat Customer
15077.0,Loyal Customers,2,Repeat Customer
15078.0,VIP / Champions,23,Repeat Customer
15079.0,VIP / Champions,8,Repeat Customer
15080.0,Potential Loyalists,2,Repeat Customer
15081.0,VIP / Champions,8,Repeat Customer
15082.0,Lost / Hibernating,1,One-Time Customer
15084.0,Loyal Customers,2,Repeat Customer
15085.0,Lost / Hibernating,1,One-Time Customer
15086.0,At Risk,2,Repeat Customer
15091.0,Potential Loyalists,2,Repeat Customer
15092.0,At Risk,1,One-Time Customer
15093.0,VIP / Champions,18,Repeat Customer
15094.0,At Risk,2,Repeat Customer
15095.0,Loyal Customers,6,Repeat Customer
15097.0,Potential Loyalists,2,Repeat Customer
15100.0,VIP / Champions,6,Repeat Customer
15101.0,Loyal Customers,4,Repeat Customer
15102.0,Potential Loyalists,2,Repeat Customer
15105.0,Potential Loyalists,2,Repeat Customer
15107.0,Loyal Customers,4,Repeat Customer
15109.0,At Risk,2,Repeat Customer
15110.0,Potential Loyalists,2,Repeat Customer
15111.0,Loyal Customers,3,Repeat Customer
15112.0,Lost / Hibernating,1,One-Time Customer
15114.0,Loyal Customers,2,Repeat Customer
15115.0,Lost / Hibernating,1,One-Time Customer
15117.0,Potential Loyalists,3,Repeat Customer
15122.0,VIP / Champions,8,Repeat Customer
15123.0,Loyal Customers,3,Repeat Customer
15124.0,Potential Loyalists,2,Repeat Customer
15125.0,Loyal Customers,9,Repeat Customer
15126.0,Potential Loyalists,2,Repeat Customer
15127.0,At Risk,1,One-Time Customer
15128.0,At Risk,1,One-Time Customer
15129.0,VIP / Champions,12,Repeat Customer
15131.0,At Risk,1,One-Time Customer
15133.0,Loyal Customers,2,Repeat Customer
15134.0,Potential Loyalists,2,Repeat Customer
15135.0,Lost / Hibernating,1,One-Time Customer
15137.0,Potential Loyalists,2,Repeat Customer
15138.0,Potential Loyalists,1,One-Time Customer
15140.0,At Risk,1,One-Time Customer
15141.0,Loyal Customers,7,Repeat Customer
15142.0,Loyal Customers,5,Repeat Customer
15143.0,At Risk,1,One-Time Customer
15144.0,VIP / Champions,12,Repeat Customer
15149.0,Potential Loyalists,4,Repeat Customer
15150.0,Loyal Customers,3,Repeat Customer
15151.0,Loyal Customers,2,Repeat Customer
15152.0,At Risk,1,One-Time Customer
15154.0,Potential Loyalists,2,Repeat Customer
15155.0,Potential Loyalists,1,One-Time Customer
15157.0,Potential Loyalists,2,Repeat Customer
15158.0,At Risk,1,One-Time Customer
15159.0,VIP / Champions,4,Repeat Customer
15160.0,Loyal Customers,3,Repeat Customer
15161.0,At Risk,1,One-Time Customer
15162.0,Lost / Hibernating,1,One-Time Customer
15164.0,VIP / Champions,6,Repeat Customer
15165.0,Potential Loyalists,1,One-Time Customer
15166.0,Lost / Hibernating,1,One-Time Customer
15167.0,Loyal Customers,4,Repeat Customer
15169.0,Loyal Customers,2,Repeat Customer
15170.0,At Risk,1,One-Time Customer
15173.0,VIP / Champions,7,Repeat Customer
15174.0,At Risk,1,One-Time Customer
15176.0,At Risk,1,One-Time Customer
15177.0,Potential Loyalists,1,One-Time Customer
15179.0,VIP / Champions,8,Repeat Customer
15180.0,Loyal Customers,3,Repeat Customer
15181.0,Potential Loyalists,2,Repeat Customer
15182.0,VIP / Champions,9,Repeat Customer
15183.0,Potential Loyalists,3,Repeat Customer
15184.0,Potential Loyalists,2,Repeat Customer
15186.0,Potential Loyalists,3,Repeat Customer
15188.0,Lost / Hibernating,1,One-Time Customer
15189.0,Loyal Customers,5,Repeat Customer
15190.0,Potential Loyalists,1,One-Time Customer
15191.0,Potential Loyalists,3,Repeat Customer
15192.0,Loyal Customers,3,Repeat Customer
15194.0,VIP / Champions,14,Repeat Customer
15196.0,Potential Loyalists,2,Repeat Customer
15197.0,Loyal Customers,3,Repeat Customer
15198.0,Potential Loyalists,3,Repeat Customer
15199.0,VIP / Champions,6,Repeat Customer
15200.0,At Risk,1,One-Time Customer
15201.0,Potential Loyalists,2,Repeat Customer
15202.0,Loyal Customers,3,Repeat Customer
15203.0,VIP / Champions,9,Repeat Customer
15207.0,Potential Loyalists,3,Repeat Customer
15208.0,At Risk,1,One-Time Customer
15209.0,Lost / Hibernating,1,One-Time Customer
15210.0,Loyal Customers,2,Repeat Customer
15211.0,Potential Loyalists,1,One-Time Customer
15212.0,Potential Loyalists,1,One-Time Customer
15215.0,Loyal Customers,4,Repeat Customer
15216.0,Lost / Hibernating,1,One-Time Customer
15217.0,Lost / Hibernating,1,One-Time Customer
15218.0,VIP / Champions,11,Repeat Customer
15219.0,Lost / Hibernating,1,One-Time Customer
15221.0,VIP / Champions,4,Repeat Customer
15222.0,Loyal Customers,10,Repeat Customer
15223.0,Potential Loyalists,3,Repeat Customer
15224.0,Potential Loyalists,3,Repeat Customer
15227.0,Loyal Customers,4,Repeat Customer
15228.0,Loyal Customers,2,Repeat Customer
15229.0,Lost / Hibernating,1,One-Time Customer
15231.0,Lost / Hibernating,1,One-Time Customer
15233.0,At Risk,1,One-Time Customer
15235.0,VIP / Champions,6,Repeat Customer
15240.0,VIP / Champions,7,Repeat Customer
15241.0,Loyal Customers,3,Repeat Customer
15242.0,At Risk,1,One-Time Customer
15243.0,Potential Loyalists,1,One-Time Customer
15244.0,Lost / Hibernating,1,One-Time Customer
15245.0,Loyal Customers,5,Repeat Customer
15246.0,Lost / Hibernating,1,One-Time Customer
15247.0,Potential Loyalists,2,Repeat Customer
15248.0,Loyal Customers,3,Repeat Customer
15249.0,Loyal Customers,5,Repeat Customer
15250.0,Lost / Hibernating,1,One-Time Customer
15251.0,VIP / Champions,10,Repeat Customer
15252.0,Loyal Customers,3,Repeat Customer
15253.0,Loyal Customers,3,Repeat Customer
15254.0,Potential Loyalists,2,Repeat Customer
15255.0,VIP / Champions,8,Repeat Customer
15256.0,Lost / Hibernating,1,One-Time Customer
15257.0,At Risk,1,One-Time Customer
15259.0,Loyal Customers,4,Repeat Customer
15260.0,VIP / Champions,20,Repeat Customer
15261.0,Loyal Customers,3,Repeat Customer
15262.0,Potential Loyalists,2,Repeat Customer
15264.0,At Risk,1,One-Time Customer
15265.0,Potential Loyalists,2,Repeat Customer
15266.0,Loyal Customers,4,Repeat Customer
15268.0,Potential Loyalists,3,Repeat Customer
15269.0,Loyal Customers,2,Repeat Customer
15270.0,VIP / Champions,14,Repeat Customer
15271.0,VIP / Champions,10,Repeat Customer
15272.0,Loyal Customers,4,Repeat Customer
15273.0,Lost / Hibernating,1,One-Time Customer
15276.0,Potential Loyalists,3,Repeat Customer
15277.0,At Risk,1,One-Time Customer
15278.0,Potential Loyalists,4,Repeat Customer
15279.0,Loyal Customers,4,Repeat Customer
15280.0,Potential Loyalists,2,Repeat Customer
15281.0,VIP / Champions,7,Repeat Customer
15282.0,Lost / Hibernating,1,One-Time Customer
15283.0,Potential Loyalists,3,Repeat Customer
15284.0,Lost / Hibernating,1,One-Time Customer
15285.0,At Risk,1,One-Time Customer
15287.0,Loyal Customers,3,Repeat Customer
15288.0,VIP / Champions,6,Repeat Customer
15289.0,Potential Loyalists,2,Repeat Customer
15290.0,VIP / Champions,8,Repeat Customer
15291.0,VIP / Champions,26,Repeat Customer
15293.0,Lost / Hibernating,1,One-Time Customer
15294.0,At Risk,1,One-Time Customer
15295.0,Lost / Hibernating,1,One-Time Customer
15296.0,VIP / Champions,6,Repeat Customer
15298.0,VIP / Champions,12,Repeat Customer
15299.0,VIP / Champions,6,Repeat Customer
15301.0,VIP / Champions,6,Repeat Customer
15302.0,Lost / Hibernating,1,One-Time Customer
15303.0,Potential Loyalists,2,Repeat Customer
15304.0,Potential Loyalists,2,Repeat Customer
15305.0,Lost / Hibernating,1,One-Time Customer
