Invoice,Order_Revenue,Items,Customer
499788,339.46,162,16159.0
499789,2544.2000000000003,1279,15311.0
499792,1.95,1,
499795,111.44999999999999,93,14895.0
499797,599.3,198,13473.0
499798,325.2,148,16523.0
499799,53.2,40,14867.0
499800,105.6,68,14867.0
499801,392.70000000000005,74,17850.0
499806,0.0,24,
499807,0.0,4,
499839,0.0,5,
499840,0.0,7,
499844,0.0,40,
499849,221.74,86,12926.0
499850,456.95,264,13593.0
499853,278.48,102,16520.0
499858,1979.96,376,
499859,7.15,3,17961.0
499860,0.0,1,
499861,0.0,1,
499863,0.0,1,
499864,23.8,4,13593.0
499865,0.0,2,
499866,228.82999999999998,125,17576.0
499873,96.0,52,13793.0
499874,737.4300000000001,370,16556.0
499875,363.48,144,17850.0
499876,541.9,98,17850.0
499877,303.0,100,18087.0
499878,7720.6,4940,14156.0
499879,305.8,123,15224.0
499880,545.45,291,13663.0
499881,473.09,221,12645.0
499882,392.70000000000005,74,17850.0
499883,508.33,304,16947.0
499884,326.70000000000005,94,14440.0
499886,136.5,70,16099.0
499887,124.05000000000001,51,15039.0
499890,256.93,89,14606.0
499891,604.0,104,14051.0
499893,112.85000000000001,63,18148.0
499894,274.77,92,14593.0
499895,130.53,70,14593.0
499897,1730.74,2467,14298.0
499899,159.3,58,13820.0
499900,344.57,274,14194.0
499912,599.57,387,15179.0
499914,335.05,131,13097.0
499918,563.65,253,13097.0
499919,537.01,205,14911.0
499921,991.62,1197,14911.0
499922,129.11,97,14911.0
499939,316.86,226,17020.0
499942,149.55,17,13873.0
499944,222.57,91,14530.0
499956,155.65,106,15015.0
499958,165.20000000000002,56,14915.0
499959,200.0,1,12380.0
499960,815.79,543,13294.0
499961,1085.01,791,16019.0
499962,208.92000000000002,75,12835.0
499964,154.14,99,12594.0
499965,755.0899999999999,506,16461.0
499966,193.66000000000003,34,17742.0
499967,1311.45,795,16636.0
499968,1647.63,1536,13214.0
499969,664.54,484,13722.0
499970,3.09,6,
499971,268.68,140,17188.0
499972,769.89,495,13680.0
499973,532.29,256,13595.0
499974,113.80000000000001,40,14905.0
499975,159.07,83,16125.0
499977,359.53000000000003,205,14142.0
499979,426.69,75,18152.0
499980,2204.73,343,
499981,128.19,45,15605.0
499982,299.28,154,12681.0
499985,20.32,16,12598.0
499986,176.9,60,16285.0
499988,98.69999999999999,42,13654.0
499989,0.85,1,
499990,306.54,198,13890.0
499991,171.15,65,14156.0
499993,152.85,59,14157.0
499994,108.52,74,15875.0
499995,366.51,245,15544.0
499996,124.45,31,13835.0
499997,758.38,534,15798.0
499998,381.54,241,14156.0
499999,39.95,1,15754.0
500001,286.6,646,15222.0
500007,0.0,156,
500008,394.59,167,12431.0
500009,99.6,72,13249.0
500010,815.32,285,13377.0
500012,620.54,250,17049.0
500014,1449.74,1005,15622.0
500015,327.4,292,17861.0
500017,196.20000000000002,36,14298.0
500018,243.36,158,17930.0
500019,90.0,72,13770.0
500020,349.4,84,15084.0
500021,276.49,145,13044.0
500022,132.0,174,14097.0
500023,564.2,312,18151.0
500024,395.5,204,13879.0
500025,751.8,287,15950.0
500027,0.0,15,
500028,0.0,5,
500029,301.33,552,13266.0
500030,288.5,54,14527.0
500045,97.5,50,16748.0
500064,547.2,348,17663.0
500072,579.75,105,15538.0
500073,356.24,99,13047.0
500083,392.70000000000005,74,17850.0
500091,2332.04,542,
500092,498.63,299,12978.0
500093,183.64000000000001,135,15910.0
500094,324.08,169,15005.0
500096,269.2,24,14560.0
500097,399.9,209,15633.0
500098,704.41,368,16771.0
500099,213.29,209,15358.0
500100,257.77,191,16859.0
500105,231.25,70,17287.0
500108,440.2,566,15358.0
500112,0.0,2,
500113,308.74,1,13097.0
500114,635.0,276,18272.0
500115,40.65,11,17847.0
500116,236.35,137,17577.0
500117,650.76,536,18064.0
500118,955.5,406,14680.0
500119,236.66,260,17905.0
500120,453.08,777,14135.0
500121,202.35,119,12490.0
500122,367.15000000000003,224,14018.0
500123,743.62,371,14911.0
500124,434.55,313,14388.0
500125,437.24,247,14426.0
500126,2985.5,2046,13881.0
500128,128.55,56,13610.0
500129,581.69,183,15768.0
500130,261.3,78,17159.0
500132,513.05,261,15311.0
500133,402.79,170,16329.0
500134,314.57,115,14740.0
500135,576.9,314,16096.0
500141,281.76,272,15601.0
500144,604.33,619,15601.0
500145,363.56,396,14748.0
500146,392.67,205,15030.0
500147,270.05,141,15812.0
500148,431.59,183,17448.0
500149,180.77,101,17931.0
500150,290.05,183,14769.0
500151,53.12,35,17931.0
500153,3.95,1,17931.0
500155,7.5,6,17931.0
500157,320.88,171,12371.0
500158,286.8,81,12371.0
500159,218.88,107,14159.0
500160,411.79,125,14841.0
500161,394.35,98,12647.0
500162,299.83,191,17718.0
500163,205.98,219,12399.0
500165,478.5,160,13280.0
500166,328.72,394,15203.0
500167,70.0,48,12568.0
500168,240.8,78,13476.0
500169,1211.76,893,12497.0
500170,421.45,103,18226.0
500171,73.60000000000001,56,14037.0
500172,807.12,418,18102.0
500173,5525.28,3672,18102.0
500174,302.52,264,12839.0
500175,750.28,2594,14156.0
500176,334.06,217,12437.0
500177,214.6,170,16742.0
500181,203.2,63,14957.0
500183,522.73,259,17508.0
500198,721.46,550,13037.0
500205,23.4,12,13037.0
500220,237.95000000000002,100,14896.0
500223,204.34,258,14186.0
500232,2640.0,1600,15769.0
500233,181.32,73,13544.0
500234,397.01,151,17841.0
500235,317.5,50,12823.0
500236,332.8,175,16746.0
500237,478.54,261,12417.0
500238,116.5,66,15827.0
500239,188.1,50,13515.0
500240,192.6,150,18061.0
500241,310.8,144,16156.0
500246,53.4,54,17707.0
500247,300.05,141,14136.0
500248,0.0,72,
500249,27.36,72,14156.0
500250,50.0,16,15094.0
500251,89.55000000000001,25,14681.0
500252,80.30000000000001,118,15607.0
500253,18.85,3,
500254,315.17,155,13446.0
500255,405.41999999999996,1398,17190.0
500256,396.83,190,14649.0
500257,179.76,84,17006.0
500259,269.0,144,17716.0
500260,156.9,83,15795.0
500261,15.25,2,18037.0
500262,295.05,187,15630.0
500263,96.08,14,
500264,79.53,7,
500265,115.53,14,
500266,15.24,2,
500267,599.12,365,15978.0
500268,186.07999999999998,31,
500269,85.26,9,
500270,124.05000000000001,13,
500271,104.25,47,15732.0
500272,147.05,21,
500273,159.08,23,
500274,152.82,22,
500275,170.52,18,
500276,143.54999999999998,21,
500277,150.99,22,
500278,269.3,160,14852.0
500279,251.19,25,
500280,220.21,44,
500281,21.95,3,
500282,594.0,120,15929.0
500283,2.1,1,
500284,10.04,10,
500285,40.1,18,17961.0
500286,8.850000000000001,3,
500287,157.74,134,14852.0
500288,7.22,6,
500289,330.0,200,14045.0
500290,0.0,54,
500292,187.44,120,16620.0
500293,638.5600000000001,227,13174.0
500294,425.3,194,14233.0
500296,12.120000000000001,3,12748.0
500297,378.3,66,13799.0
500298,8.9,2,
500299,264.27,87,14085.0
500300,621.15,219,15482.0
500301,164.05,75,17365.0
500302,337.74,156,14110.0
500303,477.1,72,16331.0
500304,120.35,25,14172.0
500306,316.75,336,13201.0
500310,309.29999999999995,130,15270.0
500311,451.88,247,16923.0
500312,296.21,181,17448.0
500313,94.5,14,17769.0
500315,280.75,1,
500316,176.07999999999998,156,13508.0
500317,110.0,11,
500318,388.35,189,17675.0
500320,666.4399999999999,490,16271.0
500322,371.01,102,16798.0
500323,487.75,163,13958.0
500324,398.78,270,15443.0
500325,232.65,267,14205.0
500326,206.7,97,14877.0
500327,203.37,127,17913.0
500328,317.88,128,18253.0
500329,566.25,296,13764.0
500330,231.79000000000002,61,17236.0
500331,369.99,543,13764.0
500332,253.4,117,17085.0
500333,442.59,249,16735.0
500334,315.28,188,12872.0
500335,240.62,99,14606.0
500336,602.16,658,17589.0
500337,321.7,136,17734.0
500338,384.43,115,13276.0
500339,337.56,324,13557.0
500340,152.75,70,13561.0
500341,472.76,256,16466.0
500342,9.3,6,13561.0
500343,357.0,224,12530.0
500344,353.14,354,17448.0
500346,114.6,36,17969.0
500347,596.67,525,15631.0
500348,5.25,25,
500349,102.13,29,15751.0
500350,7.5,1,15751.0
500351,308.7,25,
500353,1966.84,1114,12668.0
500354,250.02,266,13026.0
500355,433.77,253,18029.0
500356,1739.14,685,16984.0
500357,190.38,97,16310.0
500358,635.9,168,16534.0
500359,299.44,164,14369.0
500360,298.5,174,17158.0
500361,7.5,2,17961.0
500362,343.45,222,17449.0
500363,8.5,2,
500364,15.9,2,
500365,6.300000000000001,3,
500366,35.55,5,
500367,348.32,209,12369.0
500368,553.7,346,14493.0
500369,314.6,119,14628.0
500370,296.25,241,17063.0
500371,80.62,32,15847.0
500372,122.02000000000001,234,17298.0
500373,307.33,183,15791.0
500374,147.0,101,12765.0
500375,373.5,238,17682.0
500376,703.1999999999999,337,12524.0
500377,204.05,117,17454.0
500378,304.32,220,14404.0
500379,337.74,104,12359.0
500380,214.82999999999998,55,12825.0
500381,387.24,165,13148.0
500382,224.94,204,16351.0
500383,456.85,133,12986.0
500384,50.400000000000006,24,17740.0
500385,514.48,148,14290.0
500386,308.4,216,14160.0
500389,2133.16,780,16029.0
500399,101.89999999999999,102,17325.0
500400,2394.0,980,16754.0
500425,343.35,93,13798.0
500428,193.2,132,13157.0
500448,468.0,650,17857.0
500449,158.3,185,17542.0
500450,651.18,182,16013.0
500451,127.49999999999999,50,16013.0
500452,339.36,360,16422.0
500453,11.8,4,17542.0
500454,1095.0,460,15538.0
500455,580.08,400,12514.0
500456,232.64000000000001,116,13497.0
500457,10.9,2,17960.0
500458,78.0,40,16628.0
500459,309.26,180,13004.0
500460,313.20000000000005,48,18170.0
500461,2101.69,295,
500462,3144.0299999999997,632,
500472,2362.74,420,
500476,323.02,127,15719.0
500493,47.79,15,17289.0
500495,10.0,1,15078.0
500497,0.0,24,
500498,1334.27,557,17672.0
500499,0.0,3,
500500,111.56,36,14173.0
500501,210.00000000000003,107,18219.0
500502,848.7,498,17025.0
500503,332.83,181,15916.0
500504,23.35,59,16537.0
500505,445.44,150,13001.0
500506,339.18,156,14562.0
500508,111.3,72,12932.0
500509,229.53,167,16400.0
500510,336.5,136,17488.0
500511,151.5,85,16681.0
500523,137.70000000000002,132,16287.0
500532,9.95,1,
500533,484.4,136,13473.0
500534,3.8000000000000003,2,
500535,397.07,253,12472.0
500536,2.55,1,17961.0
500537,219.87,198,13454.0
500538,695.84,392,16275.0
500539,477.30000000000007,54,16568.0
500540,106.25999999999999,150,13911.0
500541,310.77000000000004,330,18245.0
500543,0.0,129,
500544,0.0,2,
500545,0.0,11,
500547,0.0,5,
500548,0.0,1,
500549,0.0,1,
500550,0.0,1,
500552,0.0,1,
500553,0.0,1,
500554,0.0,12,
500555,0.0,2,
500556,0.0,2,
500557,0.0,2,
500558,0.0,5,
500559,0.0,2,
500560,0.0,2,
500564,85.19999999999999,48,17002.0
500566,131.16,76,17002.0
500567,1509.6000000000001,1058,13694.0
500568,278.79999999999995,100,13831.0
500571,3.75,1,
500574,693.26,302,17663.0
500575,3022.77,393,
500576,263.73,47,17438.0
500577,166.48000000000002,62,17222.0
500578,60.0,48,15250.0
500579,234.60999999999999,209,13641.0
500580,143.45,41,13643.0
500581,495.0,300,16182.0
500582,400.2,228,12490.0
500583,858.08,546,13178.0
500584,106.05,65,12648.0
500585,124.10000000000001,56,15637.0
500586,187.22,2,
500587,766.94,230,17138.0
500588,61.199999999999996,24,15591.0
500589,79.2,144,16027.0
500590,212.0,200,13013.0
500611,114.73,38,17266.0
500615,166.86,54,17157.0
500616,193.29000000000002,98,15437.0
500638,312.39,109,13854.0
500639,357.4,130,12495.0
500652,100.18,44,15921.0
500653,689.45,253,12682.0
500654,145.0,1,12668.0
500655,1691.16,1116,16525.0
500656,120.97,190,18039.0
500657,0.0,24,
500658,38.86,54,12748.0
500659,400.61,319,16558.0
500660,212.9,30,
500661,16.0,5,17961.0
500662,769.56,444,15838.0
500663,534.6,215,17700.0
500664,215.38,117,17841.0
500672,221.98,51,14527.0
500673,285.68,144,13874.0
500680,0.0,58,
500684,0.0,192,
500685,291.76,1046,17907.0
500693,0.0,216,
500695,1927.44,336,
500696,273.6,50,16208.0
500699,745.94,286,16210.0
500701,178.35999999999999,70,16791.0
500702,343.5,42,16210.0
500703,248.2,171,14147.0
500706,299.40999999999997,439,16701.0
500711,304.4,134,13627.0
500712,1119.48,486,13089.0
500713,283.47,157,17213.0
500715,1290.81,970,16854.0
500716,127.80000000000001,32,13283.0
500717,6.35,1,
500718,475.35,159,15722.0
500719,168.29,133,16707.0
500720,210.89000000000001,70,12747.0
500721,505.73,433,17059.0
500728,273.54,238,16756.0
500730,551.2,258,15078.0
500734,364.79,353,12542.0
500735,0.0,2,
500736,107.76,168,13089.0
500737,401.31,149,13491.0
500739,76.32000000000001,72,13413.0
500741,1108.85,595,15856.0
500744,602.76,166,13078.0
500745,452.96,274,13426.0
500746,352.14,125,13319.0
500747,655.92,696,14676.0
500749,2017.3600000000001,3768,13316.0
500751,3176.34,2239,13081.0
500752,10.3,9,
500753,2.5,2,
500754,249.8,86,12638.0
500773,17.700000000000003,6,16946.0
500778,17.0,2,15309.0
500781,649.22,720,14286.0
500782,572.91,289,13941.0
500784,353.28,578,14286.0
500788,665.38,162,17044.0
500794,321.48,376,14828.0
500827,2163.04,334,
500828,496.55999999999995,1016,13783.0
500829,126.5,34,17377.0
500830,84.2,26,17377.0
500832,1.65,1,17377.0
500834,165.78,112,13484.0
500836,355.86,126,16846.0
500837,113.53,35,14590.0
500838,249.21,69,15898.0
500839,386.0,366,13798.0
500840,70.89,59,13413.0
500843,417.46,503,17348.0
500844,47.75,29,13413.0
500845,41.75,18,13413.0
500853,291.12,223,13566.0
500857,215.46,96,15911.0
500860,194.4,80,17880.0
500861,992.5,496,14680.0
500862,227.7,217,13408.0
500863,720.72,312,13408.0
500864,310.14,114,14924.0
500866,260.4,201,16700.0
500867,50.4,120,14680.0
500868,551.95,223,14156.0
500869,137.75,102,17220.0
500870,85.1,100,
500871,152.09,125,17220.0
500872,441.65,91,13668.0
500873,330.0,200,17029.0
500874,282.6,145,16719.0
500875,176.39999999999998,152,14403.0
500876,474.55,279,15218.0
500878,754.95,307,16258.0
500879,612.7,454,15093.0
500880,359.83,269,15544.0
500881,413.68,295,13305.0
500882,109.6,40,12471.0
500883,274.9,133,12471.0
500884,406.6,163,12483.0
500885,395.7,123,15633.0
500886,202.68,73,15558.0
500889,287.04,198,16611.0
500890,267.21000000000004,86,17338.0
500891,2286.2999999999997,365,
500896,349.68,104,15291.0
500897,0.0,1,
500898,1.65,1,
500899,306.6,325,12976.0
500900,167.75,125,14060.0
500901,365.7,70,13093.0
500902,715.42,351,13093.0
500903,2655.96,2772,18251.0
500904,162.45,83,12954.0
500917,451.68,184,13599.0
500918,2956.62,472,
500919,353.71999999999997,1244,15311.0
500920,105.08,36,13468.0
500921,611.84,350,13659.0
500922,37.75,25,16161.0
500927,0.0,6,
500933,209.99,93,14606.0
500940,219.46,74,14527.0
500941,306.26,46,13823.0
500943,760.38,534,17409.0
500963,304.05,69,15696.0
500964,140.19,65,16387.0
500968,119.75999999999999,68,14942.0
500970,203.7,90,12931.0
500971,588.0,144,12931.0
500973,546.78,361,13418.0
500979,11.9,2,14172.0
500986,124.07,59,17076.0
500995,138.89,158,12924.0
500996,257.55,153,14422.0
500997,335.9,218,15955.0
500998,1609.01,693,12957.0
500999,506.16,333,16933.0
501000,120.4,44,17757.0
501001,129.33,45,14878.0
501002,24.5,6,14878.0
501004,366.69,94,17841.0
501005,296.34,234,17448.0
501006,3425.2599999999998,2158,14646.0
501007,863.25,343,16126.0
501008,281.89,242,17448.0
501009,316.77,135,17448.0
501010,828.6800000000001,349,13715.0
501011,477.74,92,15768.0
501012,0.0,36,
501021,0.0,100,
501022,0.0,100,
501023,0.0,100,
501024,0.0,100,
501025,0.0,100,
501026,0.0,100,
501028,246.1,56,15311.0
501029,122.7,58,16011.0
501030,371.72,300,17448.0
501031,574.11,375,16718.0
501032,0.0,31,
501033,210.5,150,16918.0
501034,335.4,124,14209.0
501035,229.70999999999998,176,14713.0
501037,35.400000000000006,12,14322.0
501038,384.46,216,17448.0
501039,1019.3100000000001,385,13162.0
501042,235.3,112,12523.0
501043,917.5600000000001,442,14911.0
501044,93.23,39,14484.0
501045,415.3,252,14745.0
501046,612.0,144,14646.0
501047,1780.9,662,14646.0
501048,323.35,45,15221.0
501049,5089.72,3608,14646.0
501079,120.0,300,15008.0
501080,2566.29,443,
501082,97.35,41,17065.0
501083,97.35,41,17065.0
501084,148.94,66,13462.0
501085,302.0,190,17289.0
501086,128.06,162,17228.0
501093,402.5,230,17588.0
501098,221.74,102,16347.0
501101,222.5,314,13795.0
501102,615.61,378,15874.0
501103,795.5,400,14824.0
501104,146.4,60,15874.0
501112,0.0,11,
501113,0.0,24,
501114,110.95,36,12692.0
501115,0.0,420,
501116,0.0,39,
501117,322.53000000000003,309,17448.0
501118,405.0,60,15941.0
501119,728.88,328,12435.0
501121,197.28,52,15428.0
501123,604.74,287,15808.0
501124,96.96,48,13824.0
501126,213.01,130,13724.0
501127,638.75,405,18178.0
501128,81.85,42,13573.0
501129,531.87,363,17754.0
501132,986.75,325,14031.0
501133,807.22,334,17920.0
501134,250.4,86,13571.0
501135,328.05,67,16586.0
501136,390.46000000000004,178,15994.0
501137,324.8,72,13802.0
501138,412.16,207,14532.0
501140,115.9,63,16911.0
501141,315.99,222,16255.0
501142,116.85,76,17332.0
501143,493.44,302,13183.0
501144,428.57,215,14161.0
501145,361.34000000000003,164,18149.0
501146,250.82000000000002,96,13634.0
501147,167.73,174,17905.0
501148,1968.98,1424,14646.0
501149,180.4,182,13211.0
501150,116.86,102,13211.0
501151,375.5,130,13688.0
501152,311.7,158,18231.0
501153,591.43,386,15665.0
501154,111.18,18,17849.0
501155,79.9,2,17849.0
501156,39.29,13,12748.0
501157,408.93,256,16686.0
501158,717.23,133,17809.0
501159,221.0,176,13382.0
501160,92.0,51,12703.0
501161,3190.65,472,
501162,0.0,1,
501163,0.0,1,
501164,20.0,1,
501165,0.0,47,
501166,427.98,169,13481.0
501167,267.98,176,17448.0
501168,321.6,156,13883.0
501169,35.519999999999996,2,
501172,110.4,48,12755.0
501175,480.75,1049,13946.0
501176,830.871,544,14857.0
501177,12.600000000000001,6,14857.0
501178,165.0,100,14646.0
501181,279.8,206,14645.0
501182,484.65,507,16186.0
501183,0.0,44,
501186,332.05,60,14527.0
501201,718.68,608,14911.0
501251,216.0,300,17949.0
501256,879.6,498,17949.0
501257,972.0,432,17949.0
501261,153.0,450,17949.0
501263,126.48,372,17949.0
501264,365.43,165,14315.0
501265,178.20000000000002,36,17949.0
501266,362.88,2016,16754.0
501267,391.15,137,17085.0
501268,607.35,289,15251.0
501272,851.16,186,13543.0
501273,274.09000000000003,303,15117.0
501274,85.60000000000001,102,15117.0
501275,227.14,142,14667.0
501276,190.9,52,18135.0
501277,306.98,177,18051.0
501278,187.49,130,17180.0
501279,402.97999999999996,272,13530.0
501280,228.57,103,17841.0
501281,819.24,254,14911.0
501282,371.7,232,14534.0
501284,1182.35,657,12714.0
501285,5.82,26,
501286,0.0,30,
501287,0.0,4,
501289,3.85,5,
501291,469.24,277,14343.0
501292,3.3,2,
501295,169.65,87,18251.0
501296,516.38,177,16242.0
501297,115.16,39,14606.0
501298,180.85,57,17218.0
501299,112.9,46,18008.0
501300,1873.6200000000001,620,14062.0
501301,661.04,304,13786.0
501302,230.54,152,17848.0
501303,807.2,560,14195.0
501304,258.32,102,17231.0
501305,298.9,275,13600.0
501306,2355.16,359,
501307,1436.72,309,
501308,334.08000000000004,116,15227.0
501309,0.0,7,
501316,508.01,293,14669.0
501318,329.5,149,13777.0
501320,456.65999999999997,342,15123.0
501333,500.24,296,12366.0
501335,3.3,2,15719.0
501345,1155.02,570,15946.0
501347,334.45,143,14873.0
501369,269.93,67,17243.0
501385,351.06,147,17238.0
501386,985.44,551,16779.0
501387,228.1,108,17241.0
501403,46.8,24,12483.0
501420,83.52,288,16467.0
501422,152.54999999999998,69,14146.0
501423,146.95,91,14146.0
501425,256.48,130,17774.0
501426,424.74,272,13983.0
501427,140.35,114,14467.0
501430,389.4,332,17679.0
501431,143.85999999999999,88,14604.0
501432,102.0,24,18063.0
501434,754.26,360,14496.0
501437,73.45,38,12703.0
501438,547.3199999999999,363,12701.0
501439,112.8,56,17268.0
501440,1441.32,878,15311.0
501441,1413.33,303,
501442,508.0,147,12835.0
501443,165.63,77,15005.0
501444,1842.88,1040,17716.0
501445,706.2,236,17478.0
501446,344.78000000000003,156,16150.0
501447,303.98,228,14872.0
501449,454.73,123,14210.0
501461,115.03,65,15885.0
501463,123.60000000000001,41,12500.0
501464,205.56,72,12931.0
501469,224.1,72,14399.0
501470,224.22,296,17596.0
501471,305.41,179,15312.0
501472,271.32,252,14465.0
501473,4607.3,3086,17511.0
501474,374.45,275,17568.0
501475,1493.77,286,
501476,266.73,172,15990.0
501477,389.26000000000005,266,17479.0
501478,278.45,126,16945.0
501479,300.6,161,16945.0
501480,864.0,2160,13027.0
501482,422.09,83,13935.0
501483,1448.64,656,16652.0
501484,331.32,211,14911.0
501485,975.0,420,16331.0
501505,304.09000000000003,207,17448.0
501507,107.55,57,14662.0
501508,431.39,273,17448.0
501509,155.64000000000001,40,16891.0
501515,298.44,134,15867.0
501523,818.29,444,13612.0
501524,470.72,433,17690.0
501525,427.20000000000005,1248,16553.0
501526,537.9200000000001,246,16875.0
501527,0.0,6,
